PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES_1460,Fit_CurveClass_1460,Max_Response_1460,Potency_1460
815408,COC1=CC=C(C=C1)C2=CC(=O)NN2,-1.2,-60.7941,2.2387
1337736,CCOC1=C(C=C(C=C1)C(=O)NC(=S)NC2=CC=C(C=C2)N3CCCCC3)[N+](=O)[O-],-1.2,-60.7717,3.5481
711829,C1=CC=C2C(=C1)C(=CN2)C3=CSC(=N3)C4=CC=NC=C4,-1.2,-60.7349,3.1623
1527368,C1=CC=C(C(=C1)C2=CC=C(O2)/C=C(\C#N)/C(=O)NC3=NC4=CC=CC=C4S3)Cl,-1.2,-60.7259,3.5481
5853928,CCOC1=CC=C(C=C1)C(=O)N/N=C(/C)\C2C(=O)C3=CC=CC=C3C2=O,-1.2,-60.7118,1.7783
135517024,CC1=CC(=CC=C1)N=NC2=C3C=CC=NC3=C(C=C2)O,-1.2,-60.654,1.9953
135431488,CCOC(=O)C1=C(N2C(=C(C(=N2)N)N=NC3=CC(=CC=C3)Cl)N=C1)N,-1.2,-60.6449,2.5119
6883067,COC1=C(C=CC(=C1)/C=N/NC(=O)C2=C(C3=CC=CC=C3S2)Cl)OC(=O)C4=CC=C(C=C4)[N+](=O)[O-],-1.2,-60.6077,1.2589
5739604,C/C(=C\C(=O)C1=CC=C(C=C1)F)/NC2=CC=C(C=C2)N3CCOCC3,-1.2,-60.5585,3.5481
1239703,CCC1=NN=C(S1)NC(=O)CSC2=C(C=C3CCCCC3=N2)C#N,-1.2,-60.5239,3.1623
761627,CCOC1=C(C=C(C=C1)C2NC3=CC=CC4=C3C(=CC=C4)N2)OC,-1.2,-60.5045,3.5481
2852501,C1=CC=C(C=C1)NCC(COC2=CC=C(C=C2)OCC(CNC3=CC=CC=C3)O)O,-1.2,-60.4125,2.8184
7267409,CCC(=O)C1=C(N(N2C=NN=C2S1)C(=O)CC)C3=CC=C(C=C3)OCC,-1.2,-60.3655,3.1623
12004767,CC(C)/C=C/1\CC/C(=C\C2=CC=C(C=C2)N(C)C)/C1=O,-1.2,-60.3632,1.9953
2057001,COC1=CC=C(C=C1)/C=C/C=C\2/C(=O)NC(=S)N2,-1.2,-60.2274,1.9953
15987802,CCN(CC)C1=NC2=C(C=C(C=C2)NC(=O)/C=C/C3=CC(=C(C(=C3)OC)OC)OC)C(=C1)C,-1.2,-60.2258,4.4668
9615799,C1CC2=C(C1)SC(=C2C#N)/N=C/C3=CC4=CC=CC=C4S3,-1.2,-60.1201,1.2589
711961,C1CC2=C(C1)SC(=C2C(=O)N)NC(=O)/C(=C/C3=CC=CC=C3)/C#N,-1.2,-60.0846,1.4125
9711797,CC1=CC=C(O1)/C=N/NC2=NC(=CN=N2)C3=CC=C(C=C3)OC,-1.2,-60.0484,2.8184
9566955,C1=CC=C(C=C1)C2=CN=NC(=N2)N/N=C/C3=CC=C(O3)C4=CC=C(C=C4)Br,-1.2,-60.0279,1.9953
135431516,C1CCC2=C(C1)C(=O)N3C(=C(C(=O)N3)N=NC4=CC(=CC=C4)Cl)N2,-2.1,-109.163,2.8184
690911,C1=CC=C(C=C1)C2=NC3=CC=C4C(=NON4O)C3=C2,-2.1,-106.391,3.9811
2831996,C1=CC=C2C(=C1)C=CC(=C2O)N=NC3=CC=CC=N3,-2.1,-102.96,4.4668
135632139,COC1=CC(=CC(=C1O)[N+](=O)[O-])/C=N/NC2=NC3=CC=CC=C3S2,-2.1,-101.467,1.7783
38904,C1CC(C1)(C(=O)O)C(=O)O.N.N.[Pt],-2.1,-101.269,4.4668
5730111,CC1=CC=C(C=C1)C2=NC(=O)/C(=C/C3=CC(=C(C(=C3)Br)O)O)/S2,-2.1,-101.032,3.9811
443831,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)O)O)(C(=O)C)O)N)O,-2.1,-100.012,4.4668
135440580,C/C(=N\NC1=CC=C(C=C1)[N+](=O)[O-])/C2=CC=C(C=C2)O,-2.1,-99.7363,3.1623
5040739,C1=CC=C(C=C1)C2=CC(=C(C=C2)N=NC3=C(NC(=S)NC3=O)O)[N+](=O)[O-],-2.1,-99.4805,3.9811
135425071,CC\1=NN(C(=O)/C1=C/C2=C(N(NC2=O)C3=CC=C(C=C3)F)O)C4=CC=CC=C4,-2.1,-99.1521,4.4668
1311429,COC1=CC(=CC(=C1O)[N+](=O)[O-])/C=C\2/C(=O)N(C(=O)S2)C3=CC=CC=C3Cl,-2.1,-98.2841,3.9811
741765,CCN(CC)C1=CC=C(C=C1)/C=C\2/C(=O)C3=C(C2=O)C=C(C=C3)C(=O)O,-2.1,-97.6144,3.1623
62770,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O.Cl,-2.1,-97.4197,3.9811
1980018,CN(C)C1=CC=C(C=C1)N/C=C/C(=O)C2=CC=CO2,-2.1,-97.0395,1.9953
677768,CCN(CC)C1=CC=C(C=C1)/C=C(\C#N)/C(=S)N,-2.1,-96.8561,4.4668
135431523,CCOC1=CC=C(C=C1)N=NC2=C3NC(=CC(=O)N3NC2=O)C,-2.1,-96.774,3.5481
12425557,CN1C2=CC=CC=C2[N+](=C1N=NC3=CC=C(C=C3)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-],-2.1,-96.5918,3.1623
16195554,C1=CC=C(C=C1)C2=C/C(=C\C3=CC=C(O3)C4=CC=C(C=C4)[N+](=O)[O-])/C(=O)N2C5=CC=C(C=C5)C(=O)O,-2.1,-96.2539,4.4668
16758817,CCN1C(=O)[C@H]2CC=C3[C@H]([C@H]2C1=O)[C@@H]([C@@H]4[C@@H](C35OCCCO5)O4)O,-2.1,-96.0916,2.8184
2947766,CC1=NN(C2=C1C(C(=C(O2)N)C#N)C3=CC=CC=C3)C4=CC(=C(C(=C4Cl)Br)O)OC,-2.1,-95.9201,3.5481
5794007,CCOC1=CC(=C(C=C1)N=C/C=C/C2=CC=CC=C2)O,-2.1,-95.1797,4.4668
6536725,C1CCN(C1)C2=C(C=C(C=C2)/C=C(\CCC(=O)O)/C3=NC4=CC=CC=C4S3)[N+](=O)[O-],-2.1,-94.8637,4.4668
5727732,CC1=CC(=C(N1C2=CC=C(C=C2)C(=O)O)C)/C=N/NC3=NC=C(C=C3)[N+](=O)[O-],-2.1,-94.4798,4.4668
135472807,CC1=CC=CC=C1C(=O)NC2=CC=CC(=C2)C(=O)N/N=C/C3=C(C(=CC(=C3)Cl)[N+](=O)[O-])O,-2.1,-94.2149,3.9811
3824281,CC(C)CN=CC1=C(C(=CC2=C1C3=C(O2)CCCC3)[N+](=O)[O-])O,-2.1,-94.0135,4.4668
24674,CC1=C(C=C(C=C1)N=NC2=C(C=C(C(=C2)C)N)N)N=NC3=C(C=C(C(=C3)C)N)N,-2.1,-93.9172,3.9811
4323731,C1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)N=CC4=CC(=C(C(=C4O)Br)O)Br,-2.1,-93.8322,4.4668
135490298,COC1=CC=C(C=C1)C(=O)N/N=C/C2=CC3=CC=CC=C3NC2=S,-2.1,-93.5448,3.9811
8691,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N.Cl,-2.1,-93.4701,3.9811
72512,CC1=C2C=CN=CC2=C(C3=C1NC4=C3C=C(C=C4)OC)C,-2.1,-93.3183,3.5481
6218884,CNC1=C(C=C(C=C1)/C=C(\CCC(=O)O)/C2=NC3=CC=CC=C3S2)[N+](=O)[O-],-2.1,-93.1208,3.1623
135439810,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])N/N=C/C2=CC(=CN2)C(=O)CCl,-2.1,-92.9074,4.4668
135431504,C1CCC2=C(C1)C(=O)N3C(=N2)C(=C(N3)N)N=NC4=CC=CC=C4,-2.1,-92.8839,4.4668
135441716,CC1=CC=C(C=C1)N=NC2=C(C=CC3=NNN=C32)O,-2.1,-92.7007,3.5481
5837173,C1=CC(=C(C(=C1)[N+](=O)[O-])O)/C=C/2\C(=O)NC(=S)N2,-2.1,-92.4958,4.4668
5290648,CC\1(C2=CC=CC=C2N(/C1=C\C=C/3\C(=O)N(C(=S)S3)CC(=O)O)C)C,-2.1,-92.2248,3.9811
1571543,C1=CC=C(C(=C1)C(=O)NN2C(=O)/C(=C/C3=CC(=C(C=C3)O)[N+](=O)[O-])/SC2=S)Cl,-2.1,-92.1912,3.9811
9631364,CC1=CC(=C(N1C2=CC=CC(=C2)C(=O)O)C)/C=N/NC3=NC=C(C=C3)[N+](=O)[O-],-2.1,-91.6684,2.8184
5731487,CCOC1=CC(=CC(=C1OC(=O)C)[N+](=O)[O-])/C=C\2/C(=O)SC(=N2)SC,-2.1,-91.5564,3.5481
3015618,COC1=CC(=C(C=C1)O)N.Cl,-2.1,-91.1374,4.4668
56642891,CNC1=NC(=NC(=N1)N/N=C/C2=CC=C(C=C2)[N+](=O)[O-])NC3=CC=CC=C3.Cl,-2.1,-91.0325,3.9811
496348,CC1COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C,-2.1,-90.3917,3.5481
547914,COC(=O)C1=C(SC(=S)S1)C(=O)OC,-2.1,-90.2482,3.1623
135691037,C1=CC=C2C(=C1)/C(=N\N=C\C3=CC(=C(C=C3)O)O)/C(=O)N2,-2.1,-90.0092,4.4668
3301980,CN1CCC2=C(C1)SC3=C2C(=O)NC(N3)C4=CC=C(O4)C5=CC=C(C=C5)Cl,-2.1,-89.9322,3.1623
3207315,CCC1=CC2=CC3=C(N=C2C=C1)SC(=C3N)C(=O)NC4=NN=C(S4)CC,-2.1,-89.5876,3.9811
5740565,CC(=O)OC1=CC(=NC2=CC=CC=C21)/C=C/C3=C(C(=CC(=C3)OC)[N+](=O)[O-])OC(=O)C,-2.1,-89.5261,3.1623
16192986,CCN\1C2=C(C=C(C=C2)C)S/C1=C\C3=[N+](C4=C(C=C(C=C4C=C3)C)C)CC.[I-],-2.1,-89.4513,4.4668
824226,C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)C4=NC5=C(N4)C=C(C=C5)N)N,-2.1,-88.8735,4.4668
16682713,CS(=O)(=O)C1=CC2=C(C=C1)N3C(=C(C(=O)N=C3S2)/C=C\4/C=CC(=O)C(=C4)O)N,-2.1,-88.8376,3.9811
7314670,CCOC1=CC=C(C=C1)/C=C/C(=O)C2=C(C(=O)C=CC(=C2)Br)O,-2.1,-88.7409,4.4668
2296904,CCOC1=CC(=CC(=C1OC(=O)C)[N+](=O)[O-])/C=C\2/C(=O)SC(=N2)SCC,-2.1,-88.6847,3.9811
16195127,C1CCN(C1)C2=NN3C(=N)/C(=C\C4=CC=C(C=C4)OCC5=CC=CC=C5)/C(=O)N=C3S2,-2.1,-88.6778,3.9811
3829864,CC1=C2C(C(=C(OC2=NN1)N)C#N)C3=CC=C(O3)C4=CC=C(C=C4)OC,-2.1,-88.474,4.4668
135490286,COC1=CC=CC=C1NS(=O)(=O)C2=C(C=CC(=C2)[N+](=O)[O-])N/N=C/C3=CNC4=CC=CC=C43,-2.1,-88.4687,2.8184
14610,C1C2=C(C=CC(=C2)N)C3=C1C=C(C=C3)[N+](=O)[O-],-2.1,-88.2702,3.1623
3106496,CC1=NN(C(=O)C1N=NC2=CC=CC3=CC=CC=C32)C(=S)N,-2.1,-88.2623,3.9811
2030134,C1=CC2=C(C=C1O)C(=O)C(=CO2)/C=C\3/C(=O)NC(=S)S3,-2.1,-88.2023,1.122
2310843,C1=CC(=CC=C1N=NC2=C(NC(=S)NC2=O)O)SC(F)F,-2.1,-88.0891,3.5481
2261970,C1=CC(=CC(=C1)Br)N2C(=O)/C(=C/C3=CC=C(O3)C4=C(C=CC(=C4)[N+](=O)[O-])O)/C(=O)N2,-2.1,-88.0696,2.8184
16745759,CC1(C(=O)C2=CN(C(=CC2=C(C1=O)Br)C3=CC=C(C=C3)OC)C(CO)CO)OC(=O)CCC(=O)OC,-2.1,-87.869,3.9811
7314662,COC1=CC=C(C=C1)/C=C/C(=O)C2=C(C(=O)C=CC(=C2)Br)O,-2.1,-87.8184,4.4668
16239210,C/C(=N\NC1=CC=C(C=C1)C(=O)O)/C2=CC3=C(C=C2)SC4=CC=CC=C4N3.OS(=O)(=O)O,-2.1,-87.7868,3.5481
7105617,COC1=CC2=C(C=C1)N=C(S2)NNC(=O)C3=CC(=O)C4=CC=CC=C4O3,-2.1,-87.5333,4.4668
1360413,CN(C)C1=CC=C(C=C1)/C=C/C=C\2/C(=O)NC(=O)N(C2=O)C3=CC=CC=C3,-2.1,-87.5164,3.9811
2305102,C1=CC2=C(C=CN=C2C=C1Cl)NNC(=S)NC3=C(C=C(C=C3)Cl)Cl,-2.1,-87.4461,3.9811
344925,C1=CC=C(C=C1)N=NC2=CC=C(C(=O)C=C2)O,-2.1,-87.3259,4.4668
135401436,C1CC2=C(C1)NC3=C(C(=O)NN3C2=O)N=NC4=CC=CC=C4,-2.1,-87.2282,3.1623
3568512,CC(=O)C1=CC(=C(C=C1)N2CCC(CC2)C3=CC(=NN3)C4=CC=C(C=C4)Cl)[N+](=O)[O-],-2.1,-87.2146,4.4668
16745645,CC1(C(=O)C=C2C=C(N(C=C2C1=O)CCC3=CNC4=CC=CC=C43)C5=CSC=C5)OC(=O)C6CCCC6,-2.1,-87.0857,4.4668
9614899,CN(C)/N=C/C=C/1\CCC/C(=C\C2=CC=C(C=C2)OC)/C1=O,-2.1,-86.8944,2.5119
3824507,C1=CC=C2C(=C1)C(=C(S2)C=NC3=C(C=CC(=C3)[N+](=O)[O-])O)O,-2.1,-86.6968,4.4668
135469884,CC1=C(C=C(C=C1)N=C2NC(=O)/C(=C/C=C/C3=CC=CO3)/S2)C,-2.1,-86.6529,4.4668
3878885,CCOC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=C(C=CC(=C3)[N+](=O)[O-])N4CCOCC4,-2.1,-86.621,3.1623
1745106,C/C=C/C=N/NC1=NC(=CS1)C2=CC=C(C=C2)[N+](=O)[O-],-2.1,-86.5813,3.5481
30323,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O,-2.1,-86.5413,4.4668
15474019,CC(C)(C)OC(=O)C1=NOC2(C1)C=CC(=O)C=C2,-2.1,-86.4659,2.5119
135401431,CC1=CC=C(C=C1)N=NC2=C(NN3C2=NC(=CC3=O)C)N,-2.1,-86.4229,3.9811
16195500,C1=CC=C(C=C1)C2=CSC3=NC(=O)/C(=C\C4=CC=C(O4)C5=CC(=CC=C5)C(=O)O)/C(=N)N23,-2.1,-86.3659,4.4668
9663733,C/C(=N\NC(=O)C1=CC=C(C=C1)O)/C2=CC3=C(C=C2)SC4=CC=CC=C4N3,-2.1,-86.2287,4.4668
1422370,CC1=CC=C(C=C1)C(=O)C2=COC3=C2C(=C(C(=C3)[N+](=O)[O-])O)[N+](=O)[O-],-2.1,-86.1992,3.5481
228624,CC1=CC=C(C=C1)N=NC2=C(N(N=C2N)C3=CC=CC=C3)N,-2.1,-85.9496,4.4668
765284,COC1=CC=C(C=C1)N/C=C/2\CCC3=CC=CC=C3C2=O,-2.1,-85.9309,0.8913
2132996,CCOC1=CC2=C(C=C1)N=C(S2)N=NC3=C(NC(=O)NC3=O)O,-2.1,-85.8857,4.4668
3749454,COC1=CC=C(C=C1)C2=NNC(=C2)C3CCN(CC3)C4=C(C=C(C=C4)C(=O)OC)[N+](=O)[O-],-2.1,-85.7321,3.5481
9590709,C/C(=N\NC(=O)C1=CC=C(C=C1)Br)/C2C(=O)C3=CC=CC=C3C2=O,-2.1,-85.6893,3.9811
830036,C1=CC(=C(C=C1Cl)Cl)N2NC3=C(NN=C3N2)N,-2.1,-85.6822,3.5481
17756786,CC1(C2C(C3C(C(=O)C(C(=O)C3(C(=O)C2C(=O)C4=C1C=CC=C4O)O)C(=O)N)N(C)C)O)O,-2.1,-85.3976,4.4668
3606819,CC(=O)C1=CC(=C(C=C1)N2CCC(CC2)C3=CC(=NN3)C4=CC=C(C=C4)OC)[N+](=O)[O-],-2.1,-85.2838,3.5481
75253,C1=CC(=C(C=C1O)O)N=NC2=NC=CS2,-2.1,-85.2832,3.5481
4271646,CCC(C)C(=O)N1C2=CC=CC=C2C(=C3SC(=C(S3)C(=O)OC)C(=O)OC)C(=S)C1(C)C,-2.1,-85.2235,3.9811
1717227,CN1C(=O)/C(=C/C2=C(C=CC(=C2)N=NC3=CC=CC=C3)O)/SC1=S,-2.1,-85.2225,4.4668
659537,CN(C)C1=CC=C(C=C1)NC(=O)C2=C(N=C(S2)SCC(=O)NC3=NC=CS3)N,-2.1,-85.1823,3.9811
135490301,CC1=CC=C(C=C1)N=NC2=C(N(NC2=O)C3=CC=CC=C3)N,-2.1,-84.9268,3.1623
1865793,CN1C=CC=C1/C=C\2/C(=O)N(C(=S)S2)NC(=O)C3=CC(=CC=C3)Cl,-2.1,-84.8913,3.9811
135501780,C1=CC(=C(C=C1C2=CC=C(O2)/C=N\N=C(/N)\N[N+](=O)[O-])C(=O)O)O,-2.1,-84.8448,4.4668
656135,C1CCC2=C(C1)C3=C(S2)NC(NC3=O)C4=CC=CS4,-2.1,-84.8145,2.5119
2960287,CCOC(=O)N1CCN(CC1)C2=C(C=C(C(=C2)N)[N+](=O)[O-])F,-2.1,-84.5916,4.4668
15991111,C1=CC=C(C(=C1)C(=O)O)NC(=O)/C(=C/C2=CC=C(O2)C3=CC=C(C=C3)C(=O)O)/C#N,-2.1,-84.4326,2.5119
5354467,CN(C)C1=CC=C(C=C1)/C=C/C(=O)C2=C(C=CC(=C2)Cl)O,-2.1,-84.4029,3.9811
5946498,COC1=CC2=C(C=C1)C(=O)/C(=C/C3=CC(=C(C=C3)OC)O)/CO2,-2.1,-84.2704,4.4668
2328848,C1CN(CCN1C2=CC=C(C=C2)F)C3=NC4=CC=CC5=C4C3=CC=C5,-2.1,-84.1917,4.4668
2027621,COC1=CC=C(C=C1)N/C(=C/C(=O)C2=CC=C(C=C2)[N+](=O)[O-])/C(=O)OC,-2.1,-84.1851,3.1623
3358745,C1=CC=C2C(=C1)C(=O)C3=C(C=C(C(=C3C2=O)N)C(=O)O)N,-2.1,-84.0636,4.4668
2313673,C1=CC(=CC=C1N=NC2=C(NC(=S)NC2=O)O)OC(F)F,-2.1,-83.9875,3.9811
4014500,C1=CC(=CC(=C1)N=NC2=CC(=C(C=C2)O)C=O)C(=O)O,-2.1,-83.5905,3.9811
6538476,CC\1=NN(C(=O)/C1=C/C2=CN(C3=CC=CC=C32)C)C4=CC=CC=C4,-2.1,-83.4899,2.8184
1537064,C1OC2=C(O1)C=C(C=C2)N=NC3=C(NC(=S)NC3=O)O,-2.1,-83.483,3.9811
801271,CN(C)C1=CC=C(C=C1)NC(=S)C2=CC=CC=N2,-2.1,-83.4545,3.5481
15945163,COC1=CC(=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)N3CCCCC3)[N+](=O)[O-])OC,-2.1,-83.4375,3.9811
9675583,COC1=C(C=C(C=C1)/C=N/NC(=S)NC2=CC=CC=C2[N+](=O)[O-])O,-2.1,-83.4308,4.4668
667639,C1=CC(=C(C=C1/C=C/C2=CC(=CC(=C2)O)O)O)O,-2.1,-83.3515,1.7783
135439732,C1=CC=C2C(=C1)N=C(S2)N/N=C/C3=C(C(=CC(=C3)[N+](=O)[O-])Br)O,-2.1,-83.2729,4.4668
16195711,CC(C)N1CCC2=C(C1)SC(=C2C(=O)N)NC(=O)C3=CC4=C(S3)C=CC(=C4)[N+](=O)[O-].Cl,-2.1,-82.8071,3.9811
760017,CC1=C(SC(=C1C(=O)O)NC(=O)/C=C/C2=CC=C(C=C2)OC)C,-2.1,-82.5068,2.2387
6902196,C1=CC=C(C(=C1)/C=C/C=N/NC2=CC(=C(C=C2)Cl)C(=O)O)[N+](=O)[O-],-2.1,-82.3943,3.5481
1842588,C1CCN(CC1)C2=CC=C(O2)/C=C(/C#N)\C(=O)NCCC3=CNC4=CC=CC=C43,-2.1,-82.192,4.4668
721689,COC1=CC=C(C=C1)N=NC2=C(NC(=S)NC2=O)O,-2.1,-81.9868,2.8184
135549777,CC1=CC(=C(C(=C1)[N+](=O)[O-])O)/C=N/N2C(=NC3=CC=CC=C3C2=O)CO/N=C(\C)/C4=CC=CC=C4,-2.1,-81.964,3.9811
135413455,CC1(CC(=C(C(=O)C1)C=NC2=CC(=C(C=C2)O)N=CC3=C(CC(CC3=O)(C)C)O)O)C,-2.1,-81.8329,3.9811
135706571,C1=COC(=C1)/C=C/C=C\2/C(=O)NC(=NC3=CC=C(C=C3)O)S2,-2.1,-81.7568,1.5849
7490213,CC1=CC2=C(C=C1)SC=C(C2=O)N3CCN(CC3)C4=CC=CC=C4,-2.1,-81.2995,3.9811
832998,CC1=C(C=C(C=C1)N=NC2=C(NN(C2=O)C(=S)N)C)C,-2.1,-81.2874,4.4668
6409765,CC1=C(N=C(N=N1)SC)/C=C/NC2=CC=C(C=C2)OC,-2.1,-81.1773,3.1623
9632573,C1C(=CC2=CC=CC=C2O1)/C=N/NC3=CC=C(C=C3)C(=O)O,-2.1,-80.9286,3.9811
9616504,C1CCC2=C(C1)C(=C(S2)/N=C/C3=CC=CS3)C(=O)N,-2.1,-80.7236,2.2387
135541145,CC1=CC(=C2C(=C1)/C(=N\N=C\3/N(C4=CC=CC=C4S3)C)/C(=O)N2)C,-2.1,-80.6577,4.4668
5945190,CCCCC(=O)N/N=C/C1=CC=C(O1)C2=CC=C(C=C2)[N+](=O)[O-],-2.1,-80.5296,4.4668
1717228,CN1C(=O)/C(=C\C2=C(C=CC(=C2)N=NC3=CC=CC=C3)O)/SC1=S,-2.1,-80.5031,3.5481
1866473,CC1=C(C(=O)N(C(=C1C#N)O)C)N=NC2=CC=C(C=C2)S(=O)(=O)N,-2.1,-80.4642,3.9811
135420882,C1=CC=C2C(=C1)/C(=C/C3=C(N=C(S3)NC4=CC=C(C=C4)F)O)/C=N2,-2.1,-80.398,4.4668
4374126,CCN1C2=CC=CC=C2C(=C1O)N=NC3=CC(=C(C=C3)Cl)C(=O)O,-2.1,-80.1051,4.4668
6379939,COC1=CC=C(C=C1)C(=O)/C(=N/NC2=CC=C(C=C2)[N+](=O)[O-])/C#N,-2.1,-80.0364,3.9811
